1.44	0.45	0.21			
1.43	0.44	0.25			
1.43	0.43	0.29			
1.43	0.39	0.32			
1.41	0.42	0.26			
1.4	0.4	0.26			
1.41	0.39	0.23			
1.39	0.41	0.24			
1.41	0.42	0.19			
1.4	0.46	0.21			
1.39	0.38	0.25			
1.39	0.41	0.23			
1.4	0.43	0.23			
1.41	0.43	0.23			
1.4	0.47	0.23			
1.4	0.45	0.22			
1.4	0.38	0.28			
1.4	0.38	0.24			
1.4	0.38	0.28			
1.4	0.38	0.33			
1.42	0.4	0.31			
1.42	0.44	0.33			
1.42	0.45	0.32			
1.41	0.45	0.3			
1.38	0.48	0.28			
1.41	0.44	0.3			
1.41	0.47	0.27			
1.42	0.44	0.29			
1.44	0.46	0.27			
1.45	0.4	0.3			
1.44	0.4	0.33			
1.42	0.42	0.31			
1.42	0.44	0.24			
1.41	0.45	0.22			
1.41	0.47	0.19			
1.41	0.43	0.21			
1.42	0.41	0.26			
1.43	0.39	0.32			
1.45	0.42	0.31			
1.45	0.44	0.29			
1.42	0.44	0.29			
1.4	0.48	0.27			
1.4	0.52	0.28			
1.4	0.55	0.26			
1.4	0.56	0.25			
1.41	0.55	0.26			
1.41	0.56	0.24			
1.38	0.56	0.19			
1.38	0.5	0.25			
1.38	0.52	0.25			
1.39	0.5	0.26			
1.4	0.44	0.29			
1.41	0.43	0.29			
1.41	0.42	0.27			
1.42	0.44	0.27			
1.43	0.35	0.32			
1.43	0.4	0.26			
1.45	0.4	0.21			
1.43	0.41	0.22			
1.43	0.38	0.24			
1.41	0.42	0.25			
1.41	0.4	0.24			
1.44	0.41	0.22			
1.43	0.39	0.22			
1.44	0.38	0.23			
1.44	0.39	0.21			
1.44	0.4	0.18			
1.44	0.38	0.25			
1.45	0.33	0.3			
1.45	0.33	0.36			
1.45	0.36	0.3			
1.44	0.39	0.3			
1.41	0.44	0.27			
1.42	0.42	0.22			
1.42	0.44	0.21			
1.41	0.45	0.16			
1.42	0.45	0.21			
1.42	0.42	0.27			
1.42	0.43	0.29			
1.44	0.43	0.24			
1.44	0.42	0.23			
1.43	0.43	0.22			
1.42	0.42	0.19			
1.42	0.43	0.21			
1.42	0.44	0.22			
1.42	0.44	0.24			
1.44	0.44	0.28			
1.46	0.43	0.26			
1.45	0.46	0.29			
1.42	0.47	0.23			
1.42	0.45	0.23			
1.4	0.43	0.21			
1.4	0.47	0.2			
1.42	0.48	0.21			
1.41	0.47	0.22			
1.42	0.45	0.2			
1.42	0.45	0.21			
1.43	0.44	0.18			
1.43	0.43	0.17			
1.43	0.45	0.19			
1.44	0.42	0.23			
1.44	0.45	0.19			
1.45	0.46	0.21			
1.41	0.52	0.18			
1.42	0.46	0.23			
1.41	0.49	0.24			
1.4	0.54	0.25			
1.42	0.53	0.24			
1.41	0.55	0.25			
1.42	0.54	0.24			
1.42	0.53	0.23			
1.42	0.48	0.23			
1.4	0.54	0.22			
1.42	0.54	0.19			
1.44	0.5	0.19			
1.41	0.5	0.18			
1.43	0.46	0.21			
1.42	0.44	0.25			
1.42	0.42	0.27			
1.43	0.41	0.22			
1.41	0.42	0.22			
1.43	0.39	0.24			
1.44	0.39	0.27			
1.44	0.42	0.27			
1.44	0.42	0.29			
1.43	0.39	0.31			
1.42	0.43	0.31			
1.4	0.44	0.29			
1.41	0.48	0.26			
1.43	0.49	0.25			
1.42	0.44	0.28			
1.43	0.42	0.26			
1.43	0.44	0.23			
1.43	0.42	0.2			
1.43	0.45	0.24			
1.44	0.46	0.25			
1.43	0.45	0.24			
1.42	0.49	0.23			
1.43	0.48	0.23			
1.42	0.54	0.21			
1.41	0.47	0.23			
1.41	0.46	0.24			
1.43	0.47	0.31			
1.45	0.45	0.33			
1.43	0.43	0.3			
1.43	0.45	0.31			
1.44	0.46	0.27			
1.42	0.49	0.25			
1.41	0.55	0.23			
1.42	0.51	0.3			
1.43	0.45	0.29			
1.42	0.47	0.24			
1.44	0.41	0.28			
1.43	0.43	0.25			
1.42	0.47	0.23			
1.41	0.49	0.24			
1.42	0.49	0.18			
1.42	0.5	0.17			
1.43	0.46	0.21			
1.43	0.47	0.22			
1.42	0.49	0.26			
1.42	0.45	0.27			
1.42	0.48	0.27			
1.41	0.46	0.29			
1.41	0.5	0.26			
1.39	0.49	0.2			
1.4	0.49	0.22			
1.43	0.45	0.29			
1.43	0.42	0.32			
1.43	0.4	0.33			
1.43	0.38	0.34			
1.42	0.36	0.3			
1.41	0.38	0.3			
1.4	0.39	0.3			
1.39	0.42	0.24			
1.37	0.48	0.26			
1.38	0.46	0.2			
1.4	0.47	0.17			
1.41	0.42	0.19			
1.43	0.43	0.25			
1.43	0.44	0.26			
1.44	0.4	0.29			
1.44	0.39	0.29			
1.44	0.4	0.32			
1.41	0.45	0.27			
1.41	0.46	0.26			
1.42	0.47	0.23			
1.43	0.47	0.24			
1.41	0.5	0.24			
1.41	0.49	0.26			
1.41	0.48	0.26			
1.42	0.44	0.27			
1.42	0.46	0.26			
1.42	0.44	0.25			
1.42	0.47	0.29			
1.42	0.44	0.27			
1.4	0.44	0.27			
1.41	0.41	0.28			
1.42	0.41	0.31			
1.43	0.41	0.29			
1.42	0.46	0.23			
1.43	0.46	0.23			
1.43	0.48	0.18			
1.43	0.45	0.2			
1.43	0.47	0.19			
1.43	0.5	0.2			
1.42	0.47	0.27			
1.42	0.47	0.28			
1.41	0.47	0.27			
1.42	0.4	0.3			
1.43	0.42	0.31			
1.43	0.43	0.31			
1.43	0.39	0.3			
1.44	0.42	0.28			
1.43	0.41	0.32			
1.44	0.42	0.34			
1.42	0.43	0.31			
1.41	0.41	0.25			
1.4	0.44	0.3			
1.41	0.45	0.29			
1.4	0.45	0.27			
1.39	0.46	0.25			
1.41	0.45	0.22			
1.41	0.41	0.26			
1.4	0.48	0.26			
1.4	0.51	0.23			
1.4	0.48	0.21			
1.41	0.5	0.23			
1.42	0.51	0.21			
1.41	0.49	0.23			
1.42	0.44	0.23			
1.41	0.39	0.25			
1.41	0.38	0.26			
1.41	0.37	0.24			
1.42	0.36	0.27			
1.42	0.39	0.26			
1.4	0.41	0.25			
1.39	0.39	0.25			
1.41	0.41	0.24			
1.41	0.41	0.21			
1.42	0.42	0.23			
1.41	0.43	0.24			
1.41	0.45	0.23			
1.41	0.45	0.18			
1.42	0.43	0.22			
1.41	0.47	0.2			
1.4	0.53	0.22			
1.41	0.52	0.23			
1.42	0.5	0.2			
1.44	0.47	0.21			
1.42	0.5	0.2			
1.43	0.45	0.25			
1.43	0.47	0.2			
1.43	0.43	0.24			
1.44	0.44	0.26			
1.44	0.42	0.26			
1.44	0.41	0.27			
1.44	0.43	0.25			
1.44	0.4	0.29			
1.44	0.39	0.33			
1.42	0.41	0.29			
1.41	0.4	0.26			
1.41	0.4	0.23			
1.42	0.39	0.24			
1.41	0.39	0.23			
1.42	0.41	0.2			
1.43	0.41	0.22			
1.42	0.39	0.2			
1.4	0.41	0.2			
1.41	0.41	0.26			
1.41	0.4	0.31			
1.42	0.39	0.31			
1.42	0.39	0.27			
1.43	0.42	0.28			
1.42	0.41	0.21			
1.41	0.43	0.22			
1.42	0.43	0.27			
1.43	0.42	0.25			
1.44	0.45	0.22			
1.43	0.44	0.23			
1.42	0.44	0.25			
1.42	0.45	0.21			
1.42	0.49	0.21			
1.41	0.51	0.24			
1.4	0.5	0.24			
1.41	0.5	0.23			
1.43	0.48	0.2			
1.4	0.49	0.22			
1.42	0.5	0.19			
1.42	0.48	0.23			
1.42	0.51	0.21			
1.42	0.46	0.23			
1.43	0.46	0.27			
1.44	0.48	0.27			
1.44	0.47	0.28			
1.44	0.45	0.26			
1.46	0.44	0.24			
1.45	0.44	0.28			
1.46	0.49	0.25			
1.47	0.45	0.27			
1.45	0.42	0.3			
1.46	0.41	0.27			
1.45	0.41	0.29			
1.45	0.39	0.31			
1.43	0.4	0.33			
1.45	0.41	0.28			
1.44	0.38	0.29			
1.43	0.41	0.25			
1.43	0.38	0.28			
1.42	0.43	0.27			
1.4	0.42	0.23			
1.39	0.45	0.25			
1.4	0.44	0.24			
1.41	0.39	0.31			
